y_true,y_pred,resid
24.5112371351,29.307793,-4.796555528474219
43.7422222222,39.007015,4.735206993928514
30.4065743945,30.387148,0.019426491057618733
23.8774629386,24.705233,-0.827769681639257
26.9116156877,28.422802,-1.5111862837355474
25.1018693552,29.996077,-4.894207228662303
28.1889062152,27.987415,0.20149090147929627
32.4942222222,38.136444,-5.642221869596874
25.4375,31.13465,-5.697149276733398
35.5855912623,35.34231,0.2432794031691401
26.037037037,30.67001,-4.632972576037108
46.1168,40.829056,5.287744213867185
40.1644736842,37.418327,2.7461463526570284
38.4053069719,31.437937,6.9673701890630895
33.2243441358,29.83018,3.3941649213224636
39.5759054232,41.277004,-1.701098818743361
25.8244897959,26.647243,-0.8227537038558594
25.8455882353,25.77952,0.0660682005099602
40.1644736842,35.347336,4.81713786877031
36.3914473684,32.071022,4.320425334708595
21.0314776275,24.60173,-3.5702527191796882
37.9304199219,47.794384,-9.86396408078555
28.9519526627,29.706814,-0.754861149555861
35.665316358,35.749657,-0.08434031924609542
35.9892102847,41.609146,-5.619935833464062
35.2960526316,31.310175,3.985877689583397
24.7813581315,31.969875,-7.18851720419336
36.4878892734,39.57038,-3.082491891150781
30.6634527089,31.309843,-0.6463903544544927
29.0495867769,32.281258,-3.2316708524945312
38.4899821464,37.67296,0.8170237723765652
26.9552662722,30.76768,-3.8124129422775397
40.4116512346,36.890152,3.5214992570609382
42.4924444444,41.16926,1.323186326724219
29.9946666667,31.712402,-1.7177356770500012
25.4924945185,24.576212,0.9162825891787101
34.4043268221,29.229576,5.17475071126016
33.7153061224,42.191227,-8.475920836828514
37.2926311728,31.955046,5.337585472726758
38.0716127752,35.433594,2.638019025200002
44.089532872,43.18733,0.9022045333769526
31.1667387543,29.445026,1.7217123565949208
38.8380485632,36.236027,2.602021799283982
29.5316110061,28.66745,0.8641610549281253
23.7316743827,25.386976,-1.65530185936543
21.6307692308,25.378864,-3.7480950575300795
27.6311413454,33.13934,-5.508198101621485
25.8244897959,25.005547,0.8189432260757812
30.1689189189,30.597178,-0.42825858659316296
24.3918918919,23.688442,0.7034496616753891
57.387755102,35.698475,21.689280217966797
22.1299408284,24.325552,-2.195611158294337
39.7972972973,41.571625,-1.7743274585593767
35.9459459459,36.29495,-0.34900263198085923
33.891184573,37.733944,-3.8427593662089876
28.3396321492,27.700655,0.638977165679492
20.8947222222,25.373846,-4.47912383187715
29.2851414569,35.753826,-6.468684684457422
31.7748702422,32.660328,-0.8854576691769545
41.5547006943,40.774414,0.7802866318000028
25.0568055246,27.734793,-2.6779871847505845
33.6351351351,33.26866,0.366473636076563
42.214299118,42.971703,-0.7574034576835942
26.2595214844,27.437332,-1.177810668920312
33.2781065089,36.3688,-3.090694608043357
31.5632653061,32.113243,-0.5499777969273438
22.237755102,24.043331,-1.805576044240233
39.5559210526,34.364777,5.191144441271874
41.722972973,41.608307,0.11466608823437241
27.4951111111,25.680614,1.8144966396644548
36.4733700643,36.074608,0.3987622151789054
47.5876923077,41.08774,6.499950455893362
32.4134542706,27.250015,5.163439011810937
35.6183148808,32.37336,3.2449552006242186
27.365916955,31.154179,-3.788261664384766
27.7317554241,28.119751,-0.38799555246249895
38.7327823691,39.879513,-1.1467304177652338
24.6921487603,26.960049,-2.267899915237109
30.5121527778,30.603626,-0.09147347342070233
26.289704142,28.935991,-2.646287145231444
34.2991180334,28.51183,5.787288657179296
22.629112426,24.838768,-2.209655579371095
19.9668639053,23.60948,-3.642615998874806
32.839100346,32.98564,-0.14654113349218534
35.2584876543,31.967781,3.2907065874054666
49.6131064902,39.40005,10.213055373256644
34.0789473684,35.405735,-1.3267876474691391
33.2963867188,35.203865,-1.9074783324695304
39.4858908895,38.416687,1.0692038777812485
40.2474938739,32.648533,7.5989610064683575
41.19140625,42.871956,-1.6805496215820312
23.2946745562,24.18256,-0.8878854108410152
40.8184799383,32.494274,8.324205798895704
20.1170655567,23.998564,-3.881498209779494
21.6975308642,23.432484,-1.7349528088957022
26.7763157895,29.53086,-2.7545451113789063
45.5743243243,42.83059,2.743735029866407
24.0283203125,25.955317,-1.9269962310791016
44.9890738814,41.32154,3.667533048880472
27.4357208448,26.086267,1.3494533734865222
33.6700824237,30.110798,3.559284541619924
40.1714285714,44.22612,-4.054691423717188
26.9863040123,29.43442,-2.448115619658008
31.7931588613,35.256516,-3.4633566416296873
33.4695496925,36.305573,-2.836022817265622
26.3839369488,24.297375,2.086562223458202
26.1200975793,30.64255,-4.522451935470507
34.5804398148,32.84253,1.7379105179250018
25.8218549128,35.089798,-9.267943060832813
32.074985122,32.141174,-0.06618919440624893
28.7492283951,29.375618,-0.6263895858570301
28.1260813149,33.461082,-5.335001143596095
41.5976331361,42.146847,-0.5492136351402337
34.9229226999,26.719322,8.203600495310155
23.9605702829,27.663086,-3.702515654599999
39.4540816327,36.30696,3.1471205731296905
38.8380485632,30.601397,8.236652002531052
34.7663176654,35.860554,-1.0942360760550756
31.0651855469,31.806973,-0.7417869567621089
27.4609375,32.33285,-4.871913909912109
39.0478079746,35.09435,3.9534590671292946
46.8076034447,41.86901,4.938592519407031
30.3415274911,33.954754,-3.613226384632423
23.4010560147,25.354025,-1.952968872384961
31.0545910494,33.64135,-2.5867587430804697
21.96875,18.794825,3.1739253997802734
38.7431111111,32.581314,6.161797024185937
29.9831382662,32.507736,-2.5245979398546865
33.650364204,35.32585,-1.6754872364296887
33.2781065089,25.511526,7.766580401111916
44.2806752331,44.138794,0.14188128778749842
35.4245401864,40.874817,-5.450276708131248
34.4326530612,34.064915,0.3677383578308593
29.1285364224,28.257046,0.8714906765503905
29.5628858025,30.986341,-1.4234556739404312
26.252017264,30.509163,-4.257145638832032
38.7327823691,36.22147,2.51131248994961
39.7450902599,34.734417,5.010673298230081
29.9831382662,31.569601,-1.58646279275996
31.2444444444,31.152424,0.092020585757421
36.2027027027,29.672464,6.530238331972463
28.0550304558,27.100698,0.9543319847306648
25.8401596303,24.130108,1.7100517506613286
40.8951022706,41.333004,-0.43790172720273546
29.0495867769,25.873592,3.1759944001910156
25.1018693552,26.688374,-1.5865042104738265
29.267755102,33.766712,-4.498957086720704
31.5171592938,34.683323,-3.1661636126941417
24.9636734694,25.414062,-0.45038903060000024
63.9090909091,47.229046,16.68004504118008
23.1081081081,23.126503,-0.018394882622654762
30.6804205515,31.75297,-1.0725491903212898
36.9756738988,45.606903,-8.631229177371878
37.1189164371,46.13063,-9.011714056064065
30.6634527089,33.910732,-3.24727956038711
38.1182222222,38.046917,0.07130526053007458
42.9611111111,39.476875,3.4842358059242216
28.8904109589,25.337095,3.5533156982798815
40.7212854592,34.742683,5.978602048555466
28.1702043245,25.394564,2.7756406495732406
31.6317722681,32.220764,-0.5889918920562494
78.9081632653,50.937897,27.97026653678438
41.5346679688,44.726994,-3.1923255919910147
29.6981632653,33.16488,-3.466715579914844
28.7716962525,31.270267,-2.4985712340722657
29.0382785467,30.298025,-1.2597465845255869
40.4423725451,33.67213,6.770241960383203
56.24,38.561512,17.6784880065918
26.4967268399,27.00712,-0.51039329254629
44.9456449098,40.595116,4.350529248178908
38.616349481,39.310085,-0.6937358156308591
26.4438657407,25.606281,0.8375844601824234
21.7871900826,23.605774,-1.8185838431812513
28.1702043245,30.211027,-2.0408228208857437
22.9569636678,27.682364,-4.725399842331836
30.4065743945,35.936653,-5.53007874270703
27.7518349534,31.252546,-3.500711357024805
44.5888534434,34.611115,9.977738941446873
33.9023919753,30.932217,2.9701753310128893
23.7316743827,24.470026,-0.7383516335353519
24.36357908,29.538872,-5.175292685136718
28.1889062152,26.940826,1.2480797991843744
24.273780352,25.59924,-1.325458997365235
36.1542857143,31.192545,4.961740777166213
21.8243243243,26.078978,-4.254653260538866
26.3983673469,31.630104,-5.231736718041407
24.5606019887,27.214407,-2.6538049784630857
29.9831382662,33.19145,-3.208309945469921
29.950295858,27.047264,2.9030317588789067
38.0791666667,25.972391,12.106775538159958
24.2658100277,24.227003,0.03880693016581915
29.6464100346,27.668612,1.977798508110741
26.3016868512,26.99035,-0.6886638720666021
24.4051416776,25.404469,-0.9993268587769535
26.6287878788,30.272055,-3.64326679344121
33.7153061224,34.457005,-0.7416984247191394
25.8244897959,24.909382,0.9151079294449218
28.2432432432,34.91395,-6.670708630579298
40.3466483012,36.13442,4.21222981365117
25.8218549128,25.87012,-0.048264182048633586
23.6724489796,22.549944,1.1225050556498033
30.6804205515,34.236862,-3.5564416311171883
27.4357208448,29.250422,-1.8147006792478528
29.6424354866,33.12036,-3.477925841525
30.9964726631,27.235893,3.7605794135882817
22.7598684211,25.51674,-2.756872377850197
27.9765306122,32.991028,-5.014497219831249
23.5289795918,29.56771,-6.038731284664845
35.5050505051,31.745678,3.7593725571019547
38.3682334596,46.451145,-8.082911712519142
45.2582248521,37.4995,7.7587245774417966
27.4540186445,27.120893,0.33312516610644494
33.7714392944,33.690224,0.08121560055234056
28.7268135904,28.481884,0.24492958771445217
32.4847721067,35.17691,-2.6921382936906255
37.346875,36.20299,1.143883514404294
24.71484375,25.290955,-0.57611083984375
46.5116952551,38.620525,7.891169894992579
22.1487082546,24.531786,-2.3830777103658214
32.5675510204,31.157959,1.4095920360250034
32.4382324219,32.977707,-0.5394744872796906
25.5448435203,25.795004,-0.2501603706912121
27.0435353725,26.199625,0.8439103572412101
28.8862456747,31.609804,-2.723558478742383
36.2779133046,35.00717,1.2707416737406234
31.6142011834,35.781815,-4.167613391795314
46.8076034447,46.363274,0.44432982409453103
32.5462962963,29.270725,3.275571046055859
25.3589891975,23.94509,1.4138998572900405
20.3156314506,22.943987,-2.628355442100194
22.3488321799,24.955145,-2.606312702302148
36.1762234825,39.939484,-3.7632601600781257
40.1644736842,38.688274,1.4761993006550753
39.8624885216,37.67727,2.185219539666406
27.8912914104,29.748543,-1.8572513752445303
30.7219238281,32.36415,-1.642227172876563
27.4609375,36.85474,-9.393802642822266
23.4907551793,25.94182,-2.4510649653533214
28.0550304558,26.52551,1.5295196678361336
28.3190917969,30.50681,-2.18771743771914
29.1183431953,31.93118,-2.81283585133086
32.9979591837,33.106716,-0.10875697230586212
38.616349481,37.200848,1.4155018552675784
29.4943771626,32.838055,-3.3436774943824226
31.9269031142,33.820126,-1.8932224656339827
31.6228373702,42.225624,-10.602786714272657
24.0211937716,25.826866,-1.8056723783023436
39.6805795848,38.187634,1.4929460703957034
30.6804205515,26.850914,3.8295065500351555
69.7282285261,44.399166,25.329062418922263
26.7763157895,32.613396,-5.837079901417969
19.4736842105,23.141623,-3.667938332834961
33.9109461967,28.966198,4.944748229170706
33.3783783784,29.142591,4.235786901959571
31.8502040816,34.423,-2.572796254093358
25.5375510204,29.860962,-4.323410893662501
27.4323621228,27.621128,-0.18876595947538988
33.7153061224,35.624218,-1.9089118646605456
29.2867262608,30.504478,-1.2177521937898454
24.5432128906,29.65004,-5.106826782251563
35.4791883455,36.967102,-1.487913705281251
33.2845993757,38.375416,-5.090816426301956
28.2426538108,34.184116,-5.94146255272539
37.3574879227,41.829052,-4.471564048735544
25.2495274102,26.374132,-1.1246047461720714
38.7702702703,43.79226,-5.021988946008591
41.19140625,35.265553,5.925853729248047
28.833984375,28.59743,0.2365550994873047
41.19140625,35.742493,5.44891357421875
37.6994598765,36.098675,1.6007851023300788
31.4557752341,34.671825,-3.216050174835548
32.7614784206,35.833958,-3.072479251519141
23.0782828283,25.406437,-2.328154091866015
35.8797577855,40.822803,-4.943045711814456
32.3538980361,36.4658,-4.111903202913673
33.891184573,37.396416,-3.505231137449222
26.0783574688,29.827627,-3.7492697132068358
27.2880473373,25.419937,1.8681102035109376
24.3421052632,26.452417,-2.110312110457226
31.7094594595,37.496506,-5.787046277804688
31.4527027027,36.196163,-4.743460474790233
23.3855102041,29.774572,-6.3890621683365225
33.4695496925,42.78632,-9.316770040166013
32.277318641,39.98879,-7.711469963736327
39.5759054232,37.816517,1.7593885469792951
29.1560570988,29.202795,-0.04673792988652181
32.0098684211,33.676964,-1.6670953850523418
23.75,25.304895,-1.5548954010009766
20.2211862726,26.203955,-5.982768424055273
32.452242447,31.031193,1.4210496674589876
27.8912914104,28.876394,-0.985102861450585
21.6157508431,20.966063,0.6496882973236318
32.7722674073,31.69597,1.076296872021679
25.6599880976,25.80746,-0.14747268731210994
35.5613965483,32.45765,3.1037473173429717
24.8202040816,20.734564,4.085640254085352
50.4832374529,49.347218,1.136019893085546
36.3981352906,40.649204,-4.251068963550388
44.3813131313,35.36265,9.018661306348825
27.4544378698,30.99872,-3.5442822992673833
30.7242455775,30.624332,0.099913149521484
41.7872295736,44.487595,-2.7003650308921863
29.1903114187,30.476334,-1.286022199464064
30.2620511803,35.363823,-5.10177175671172
25.1071428571,25.720505,-0.6133619036421862
32.074985122,27.70452,4.370465850149415
22.8643350412,21.389587,1.4747476388562504
28.0550304558,27.947502,0.10752831956953202
27.0435353725,27.894764,-0.851228574033204
28.5885736957,29.707222,-1.118648289163282
30.5589795918,29.857834,0.7011457294953125
38.9669942051,38.554867,0.4121274143285163
35.6664370983,40.551952,-4.885515263760546
24.4051416776,30.668129,-6.262987289685157
21.6254882812,25.968544,-4.343055725147657
43.8018904321,34.154545,9.647345601777737
46.8666666667,41.315163,5.5515040080085925
38.9199459877,30.537737,8.382209094999801
36.3101536911,36.04069,0.26946231536757637
23.9115646259,23.164268,0.747296132247655
31.9936734694,36.43159,-4.437917564535546
25.1071428571,29.117857,-4.010714122270116
25.7243385251,22.296799,3.427539819045311
23.7316743827,29.277979,-5.546304514394727
36.2779133046,38.42602,-2.148108271327736
26.3839369488,24.106628,2.277308530831249
36.6059171598,31.712246,4.893671218637891
26.6027832031,32.413853,-5.811069488550391
36.0424804688,39.24924,-3.2067604064441397
30.5502929688,27.711372,2.8389205933117196
31.7748702422,29.46234,2.3125308409548815
34.951625907,38.109283,-3.1576575402656246
25.8398306973,30.299938,-4.460107504604299
31.0545910494,22.373419,8.6811722414166
24.2732219929,28.311602,-4.038379645893944
36.5878378378,43.95081,-7.362971640959763
29.4112244898,33.201374,-3.7901495641550795
36.541752674,30.834282,5.707470752613283
58.3544921875,52.69748,5.657012939453125
28.6019736842,29.207361,-0.6053875371134758
36.2586788336,38.42111,-2.162429412249608
29.285855981,30.45706,-1.1712038792294912
28.7492283951,26.53342,2.2158078323558605
21.2547241119,19.330961,1.9237628844830077
26.8506944444,25.754429,1.0962655808746078
33.6700824237,32.9387,0.7313807940613302
27.4058810425,30.08723,-2.681349639873048
51.4892578125,45.886295,5.602962493896484
50.6269463668,53.541035,-2.9140883316863295
34.3594290657,33.240643,1.118786518092577
33.6311728395,36.538574,-2.907401379249997
25.5924188403,25.428404,0.16401498592988162
35.5613965483,34.88837,0.6730260343839873
42.0825456837,32.168564,9.91398184092656
24.4097222222,28.084002,-3.674279318937696
57.3247070312,49.077827,8.246879577586718
50.1136110492,43.424076,6.689534968877737
24.273780352,25.579582,-1.3058018623554695
34.5389266818,33.02336,1.515565475745312
27.7518349534,28.495195,-0.7433604353939458
24.459408284,30.985659,-6.526250361629884
31.2444444444,29.15032,2.094124391299413
35.6186666667,33.12429,2.4943762003914074
36.8409029831,29.76778,7.073122679144923
44.3671111111,44.423954,-0.05684289890976402
39.4750976562,35.172737,4.302360534617968
28.3467741935,28.45581,-0.10903635337500006
33.0754043268,36.04839,-2.9729851080144556
28.940978786,29.050291,-0.10931227540136845
27.9765306122,30.53575,-2.5592188232248034
29.8341049383,26.603115,3.230989856512892
26.214159738,29.470226,-3.2560665498417976
26.6287878788,24.797987,1.830800894547071
38.7367346939,39.1313,-0.39456718598281526
32.9188345473,34.535366,-1.6165315110496081
23.2946745562,28.820936,-5.526261646802929
36.5764828304,26.75898,9.817503033036722
30.0681666295,29.137888,0.9302786747880845
22.4662162162,28.034754,-5.568537583238477
32.8175154321,38.490276,-5.67276090456992
21.5886678201,24.912104,-3.323435832854102
29.0495867769,29.561342,-0.5117554624798828
24.1266272189,26.56398,-2.437352883639061
23.7075976989,22.332386,1.375211682054296
24.3897959184,24.76201,-0.3722146559408195
38.0193877551,37.985287,0.034101042453514196
24.9955555556,27.903551,-2.907995546084571
38.7327823691,31.481909,7.250873570882227
30.7927631579,30.602926,0.18983690362754047
27.5973401698,30.047253,-2.449912485229298
23.1701660156,28.07957,-4.909404754663672
37.6532434041,32.382717,5.270526271531644
25.7243385251,28.963655,-3.2393169467017593
39.5285467128,38.470753,1.0577939967355476
26.6057525952,26.2296,0.37615168882792815
34.3062884348,32.228546,2.0777422922218776
29.7042253521,25.140612,4.56361370354043
42.2832874197,33.588306,8.69498099269805
30.8459183673,34.38253,-3.5366118451023425
48.9147949219,44.428383,4.486412048364841
30.8935546875,32.956978,-2.0634231567382812
22.1403376165,27.56709,-5.426751464310549
21.0540540541,22.054802,-1.000747886817969
51.4892578125,38.919548,12.569709777832031
27.2591836735,28.35861,-1.0994264796982414
27.8041992188,30.422338,-2.6181392669177725
23.8672839506,23.385685,0.48159898355898534
26.1200975793,29.462116,-3.342018662155077
31.1667387543,34.33551,-3.168771499606251
43.8494096681,40.091583,3.7578264161468766
37.5889795918,34.943462,2.6455172199738257
39.1512586322,34.760704,4.390554591672654
29.425312438,30.710121,-1.2848087167851574
53.8010204082,51.2708,2.53021886401055
33.2845993757,29.738558,3.5460415601482396
33.14316609,31.73606,1.4071069011572277
46.3179522498,36.521824,9.79612836674336
37.5852082869,36.180305,1.4049028059429673
22.2379149031,27.040674,-4.802759306494728
20.6718645578,22.760214,-2.0883492941287116
19.5239039873,24.075346,-4.551442005741993
30.6804205515,24.460148,6.220272693833984
24.459408284,23.514437,0.9449715621982406
61.6496786042,48.445488,13.20419062812578
26.6224852071,34.325474,-7.702988578300392
66.203433923,57.360077,8.84335701870313
54.8647242456,43.005913,11.858811464838283
33.4366672289,34.96458,-1.5279133069886726
24.9636734694,24.683495,0.280178901528906
28.1260813149,28.820986,-0.6949044791673842
28.8851351351,28.54621,0.3389257997728521
23.7316743827,23.985268,-0.2535932564601566
25.3700155937,27.141369,-1.771353272266797
24.7971781305,29.882347,-5.085168976433593
29.8505778017,29.851526,-0.0009484586759782587
27.6895918367,24.215826,3.4737658021541016
21.1973814719,24.86265,-3.6652684457025373
26.4438657407,28.833591,-2.389725720481639
31.7464818315,33.318966,-1.5724840803652356
41.186240258,42.414524,-1.2282838203691426
29.7839053254,28.207594,1.5763114075533196
20.466035503,39.575672,-19.109636646658203
43.5743801653,33.608253,9.966126686296093
32.277318641,33.981613,-1.7042945181796867
38.6487268519,36.94856,1.7001680445269542
28.4780092593,28.320152,0.15785697658515474
29.4112244898,27.734343,1.6768819147267564
24.3897959184,26.889925,-2.500129084651757
19.7702702703,29.521315,-9.75104435067168
25.8401596303,27.724216,-1.88405683088164
30.20703125,32.22142,-2.0143890380859375
38.7327823691,40.29185,-1.5590686746011713
28.2426538108,32.309093,-4.066439664541797
38.7301800591,40.48192,-1.7517382758609372
32.5462962963,29.46899,3.077305970372265
35.665316358,25.92709,9.738226666837889
25.4945987654,24.446066,1.0485328626900383
43.1773356401,38.87549,4.301847358849997
37.6532434041,35.91007,1.7431748921371124
43.9287839714,40.39396,3.534824925989845
45.1389160156,36.084015,9.054901123021878
27.9758300781,26.863325,1.1125049590814449
42.9287573964,32.20573,10.72302695816758
21.2907021605,21.691242,-0.4005400575175777
41.0810810811,36.27913,4.80195205277969
36.3119834711,33.68484,2.62714231509414
33.2951989619,33.695286,-0.4000868352191418
40.3106490233,37.89514,2.4155074217375017
26.5418367347,27.490992,-0.949154857707228
28.2781141869,29.57215,-1.2940350898333968
53.8010204082,41.492977,12.308043265866019
32.9979591837,34.79916,-1.8012008199621121
26.9098183391,28.0561,-1.1462825062369149
26.289704142,28.717358,-2.4276534934980454
39.1512586322,38.146687,1.0045720782449195
36.2779133046,31.88414,4.393773289951561
23.7455432539,21.326658,2.418885004998632
38.7431111111,40.310684,-1.5675730930015632
26.8702222222,31.921846,-5.051624167570509
22.3755787037,20.203735,2.1718433521375005
22.8869985297,23.25044,-0.3634420678341783
40.8951022706,41.40879,-0.5136883177789073
34.006987369,32.140175,1.8668125032773446
39.0478079746,30.42079,8.627018255972068
27.8082640464,28.39791,-0.5896451180287094
21.7860922147,19.762825,2.023267202492967
22.5916824197,25.474638,-2.8829555655294925
38.2432,36.769287,1.4739128906250016
34.1668319778,36.17225,-2.00541686253203
20.4240722656,22.75746,-2.33338737490293
46.2428626543,35.23397,11.008892012210154
29.5337465565,29.849428,-0.315681620379884
26.3839369488,24.258566,2.125371046090038
40.6828703704,39.48849,1.194379312050394
32.5462962963,40.538754,-7.992457213221485
22.044766436,30.879375,-8.834609021763672
24.4097222222,26.664255,-2.254532920011915
46.8666666667,43.477245,3.389421335889452
38.6026035503,47.428745,-8.826141719475388
27.249276008,26.848978,0.4002979653974599
28.1260813149,32.543106,-4.417024764201564
33.961352657,33.94161,0.01974422804492093
51.8657777778,47.770775,4.0950029364914045
33.744,40.95508,-7.211078125
22.1403376165,22.59163,-0.451293319168947
23.6286111111,26.594725,-2.9661135440513675
21.2852777778,26.462952,-5.177673882356249
27.1219135802,29.963654,-2.841739984253124
56.1100609116,46.87004,9.240020018045314
21.9635502959,24.016129,-2.052578244139063
31.1959459459,35.5908,-4.394855293113672
26.6287878788,27.805902,-1.1771146022791008
25.0149219467,27.583939,-2.569016651932813
38.2110692323,33.980156,4.230913287475779
40.2341311134,37.284565,2.9495661414761685
37.5500125976,38.637028,-1.0870151428785135
45.3426498253,44.14871,1.1939414817941412
33.2963867188,40.82132,-7.524932861278124
30.6634527089,28.554995,2.1084581257701167
27.472972973,28.410858,-0.937885181296874
25.8401596303,28.376417,-2.536257529734179
22.3945199376,27.514734,-5.120214330588478
32.5462962963,36.175587,-3.6292904041394536
39.6056338028,37.053055,2.5525789932296874
26.3912824389,29.245895,-2.854612946842188
31.6142011834,35.76118,-4.146979694285548
39.8624885216,35.640587,4.221901668572656
45.6442109214,40.442802,5.201408492200784
46.8249053241,38.181347,8.643558430789454
34.1398975273,30.092833,4.047064961992383
28.8674866098,29.463526,-0.5960391622947263
42.0825456837,35.726555,6.355990813094529
39.5397153352,36.70069,2.839024112055469
40.3466483012,37.3501,2.9965468302527327
29.4180896979,24.29011,5.127980063500587
29.98734375,31.477455,-1.4901113891601554
32.0044224766,35.4819,-3.477476784874611
41.7062988281,40.124496,1.5818023681390656
43.8494096681,36.10901,7.740400879037502
30.1285714286,29.721495,0.4070767539173836
25.5375510204,23.526207,2.011344050185155
48.4159779614,38.79178,9.624199396946878
37.3494687131,37.872982,-0.5235133120464823
27.2710406477,25.606762,1.6642787153269545
45.3044444444,30.3096,14.994843614321873
30.5379817331,29.068356,1.4696261727972662
28.4301470588,25.918339,2.5118082831652337
29.950295858,34.69893,-4.748632975007812
25.6827916352,26.16016,-0.47736842949726466
32.1177102929,37.401157,-5.283447086250391
43.1773356401,42.01524,1.1620959245238254
31.3187716263,34.134525,-2.815753672772267
37.9370414201,39.430973,-1.493931632878514
39.4247006931,41.40891,-1.9842081508941405
32.7800882168,31.842648,0.9374406643097686
35.8175675676,28.98874,6.828826646579493
35.2960526316,37.368,-2.0719473989175796
30.0354003906,29.122082,0.9133186340082027
20.6395556437,25.964537,-5.324981023170118
25.0647401013,25.226217,-0.16147716859746097
30.0681666295,28.438786,1.629381076521483
30.5379817331,26.883265,3.654717191474024
46.6407254362,26.311308,20.329417529095508
49.9171597633,46.864285,3.0528752479191397
24.6891259105,24.515375,0.17375077317089804
57.9438627757,46.29585,11.648013929264451
29.9831382662,28.927094,1.056044760340626
43.536199599,42.723026,0.8131733233652341
25.1018693552,25.698301,-0.5964319601076156
37.1189164371,31.026142,6.092774316738669
43.9375,43.287235,0.6502647399902344
48.7837837838,50.577354,-1.7935706473523467
29.0495867769,32.42775,-3.3781628568890625
49.9911111111,47.66727,2.323840450699606
21.0776014109,23.807,-2.729397795642967
25.0149219467,23.662584,1.3523376418904292
33.2243441358,29.131868,4.092475773373245
29.425312438,30.630651,-1.2053390359990246
34.3848427842,38.759727,-4.37488469382734
23.1823146398,29.410872,-6.228556865937303
31.8502040816,33.938087,-2.087883381778905
26.5418367347,28.561783,-2.019946102214064
29.2252456538,31.838028,-2.612782300301564
39.4540816327,43.6314,-4.177319429311716
22.6528979239,30.076172,-7.4232739511000005
31.7398548777,36.628918,-4.889062816391796
31.5810810811,30.488777,1.0923039204554676
23.3708444444,32.646957,-9.276112953060938
60.0968283974,52.333103,7.763725217468362
23.4604552469,22.27947,1.1809848031744146
31.6317722681,37.572365,-5.940592539028906
33.4695496925,36.61579,-3.1462416283007784
26.4438657407,31.165995,-4.7221289034650376
25.6810204082,23.442238,2.238782554196092
25.0877700617,27.823503,-2.7357334325626965
59.1824324324,45.99124,13.191190977321874
27.4540186445,27.399172,0.05484681527636681
29.8696888889,27.477577,2.3921116794273445
19.9668639053,23.306166,-3.339301789890431
31.2368164062,30.66112,0.5756969451404288
31.2444444444,29.519308,1.7251363541900382
29.6819290674,29.46299,0.21893926027109245
24.4051416776,22.768763,1.636379089099023
28.1010288413,33.531532,-5.4305034462976565
23.1210996795,27.799278,-4.678178579777345
24.2732219929,25.650452,-1.3772296672562483
35.6183148808,29.103798,6.514516968202344
25.8218549128,32.22222,-6.4003664617117195
36.3119834711,29.73166,6.580322628204492
24.6921487603,25.079432,-0.3872827735134763
64.8923076923,47.36527,17.527038985024603
28.7448888889,29.925737,-1.180848492081445
29.0495867769,30.49641,-1.4468235929730469
40.6828703704,33.74109,6.941781503212503
21.924704834,21.802494,0.1222107849277343
25.6756756757,32.176014,-6.500338270833204
36.9587881488,28.465303,8.493484727779489
