y_true,y_pred,resid,abs_error
39.4750976562,37.375,-2.100097656199999,2.100097656199999
54.7697368421,51.53125,-3.238486842100002,3.238486842100002
32.0945945946,28.671875,-3.4227195945999966,3.4227195945999966
27.1219135802,26.078125,-1.043788580200001,1.043788580200001
27.9073724008,28.484375,0.5770025992000001,0.5770025992000001
57.427843524,39.75,-17.677843523999996,17.677843523999996
29.6269510926,32.65625,3.029298907400001,3.029298907400001
20.0119375574,25.3125,5.3005624426,5.3005624426
27.2591836735,27.671875,0.4126913264999992,0.4126913264999992
41.722972973,36.28125,-5.441722972999997,5.441722972999997
23.5289795918,33.125,9.596020408200001,9.596020408200001
26.636183297,27.671875,1.0356917030000012,1.0356917030000012
26.8287755102,31.03125,4.2024744898,4.2024744898
38.3682334596,38.25,-0.11823345959999898,0.11823345959999898
32.1894559966,33.4375,1.2480440033999969,1.2480440033999969
28.8373469388,25.359375,-3.4779719387999997,3.4779719387999997
30.1792929293,26.0625,-4.116792929300001,4.116792929300001
35.6183148808,36.0,0.38168511920000014,0.38168511920000014
33.6311728395,35.6875,2.056327160499997,2.056327160499997
35.8403094624,35.25,-0.5903094624000005,0.5903094624000005
35.7277249135,31.140625,-4.587099913499998,4.587099913499998
32.0945945946,33.25,1.1554054054000034,1.1554054054000034
24.4048799841,25.046875,0.641995015900001,0.641995015900001
37.0621718126,41.53125,4.469078187400001,4.469078187400001
31.7517089844,30.875,-0.8767089844000004,0.8767089844000004
25.7243385251,25.09375,-0.6305885250999985,0.6305885250999985
28.9719313878,27.203125,-1.7688063878000015,1.7688063878000015
36.7434666667,32.0625,-4.680966666700002,4.680966666700002
25.5472972973,28.0,2.4527027027000017,2.4527027027000017
24.8202040816,29.171875,4.3516709184,4.3516709184
28.2426538108,27.9375,-0.30515381080000026,0.30515381080000026
38.0082179931,33.28125,-4.726967993099997,4.726967993099997
26.9150962111,28.21875,1.3036537889000002,1.3036537889000002
30.0681666295,27.859375,-2.2087916294999985,2.2087916294999985
21.9078947368,24.4375,2.5296052632000006,2.5296052632000006
33.4695496925,38.03125,4.561700307499997,4.561700307499997
40.3466483012,38.46875,-1.8778983011999983,1.8778983011999983
32.7614784206,32.59375,-0.1677284205999996,0.1677284205999996
40.3466483012,38.4375,-1.9091483011999983,1.9091483011999983
37.7855415211,39.25,1.4644584788999992,1.4644584788999992
23.1210996795,26.171875,3.0507753205000014,3.0507753205000014
24.71484375,23.671875,-1.04296875,1.04296875
19.7702702703,23.75,3.9797297297000007,3.9797297297000007
32.7800882168,30.609375,-2.170713216800003,2.170713216800003
39.1554054054,32.28125,-6.874155405400003,6.874155405400003
45.4797959184,44.21875,-1.2610459184000007,1.2610459184000007
24.3706666667,26.078125,1.7074583333,1.7074583333
32.573847182,33.46875,0.8949028179999985,0.8949028179999985
41.0488754325,31.5625,-9.486375432499997,9.486375432499997
26.9098183391,30.71875,3.808931660900001,3.808931660900001
46.8581081081,36.34375,-10.514358108099998,10.514358108099998
27.8912914104,26.109375,-1.781916410400001,1.781916410400001
26.2178139258,30.3125,4.094686074199998,4.094686074199998
31.0491666667,30.15625,-0.8929166666999997,0.8929166666999997
43.9016326531,43.65625,-0.24538265310000185,0.24538265310000185
25.0568055246,28.359375,3.3025694753999986,3.3025694753999986
27.1219135802,29.84375,2.721836419799999,2.721836419799999
33.2230623819,34.375,1.1519376180999998,1.1519376180999998
26.3060146924,32.0625,5.756485307599998,5.756485307599998
26.7763157895,29.546875,2.7705592105,2.7705592105
39.3267746914,32.9375,-6.389274691399997,6.389274691399997
24.6588951901,28.1875,3.528604809899999,3.528604809899999
28.4780092593,30.265625,1.7876157407000015,1.7876157407000015
19.5756293161,23.59375,4.018120683900001,4.018120683900001
32.2806122449,35.625,3.3443877551000014,3.3443877551000014
29.5794910557,24.375,-5.2044910557,5.2044910557
26.9863040123,27.40625,0.41994598770000025,0.41994598770000025
18.4572568788,25.5625,7.105243121200001,7.105243121200001
34.9675605536,37.53125,2.563689446399998,2.563689446399998
36.2586788336,41.875,5.616321166399999,5.616321166399999
30.7822485207,26.375,-4.407248520700001,4.407248520700001
39.5285467128,38.96875,-0.5597967128000008,0.5597967128000008
35.5275878906,27.390625,-8.136962890600003,8.136962890600003
33.6311728395,44.125,10.493827160499997,10.493827160499997
24.273780352,28.5625,4.288719648000001,4.288719648000001
35.8673469388,37.21875,1.3514030612000028,1.3514030612000028
43.5334959655,41.65625,-1.877245965500002,1.877245965500002
35.549342838,39.15625,3.606907161999999,3.606907161999999
29.3697777778,34.5,5.1302222222000005,5.1302222222000005
46.3179522498,40.3125,-6.005452249800001,6.005452249800001
39.8676748582,40.8125,0.9448251418000027,0.9448251418000027
47.1301903114,43.03125,-4.0989403114,4.0989403114
22.9551020408,22.6875,-0.26760204079999994,0.26760204079999994
24.4048799841,22.46875,-1.936129984099999,1.936129984099999
25.6599880976,25.65625,-0.003738097599999435,0.003738097599999435
37.4378698225,33.09375,-4.344119822499998,4.344119822499998
27.3945176028,21.40625,-5.988267602800001,5.988267602800001
30.8459183673,32.59375,1.7478316326999987,1.7478316326999987
35.9403550296,41.0,5.059644970400001,5.059644970400001
27.8912914104,29.265625,1.374333589599999,1.374333589599999
40.1714285714,41.28125,1.1098214286,1.1098214286
34.0789473684,46.1875,12.108552631599999,12.108552631599999
31.5278407659,31.515625,-0.012215765899998843,0.012215765899998843
26.775639754,30.921875,4.146235246,4.146235246
25.9878176854,30.3125,4.3246823146,4.3246823146
26.7888757396,25.28125,-1.5076257396000017,1.5076257396000017
33.6700824237,33.1875,-0.48258242370000204,0.48258242370000204
40.9540895062,33.3125,-7.641589506199999,7.641589506199999
26.790174472,30.109375,3.3192005279999997,3.3192005279999997
31.4527027027,36.0,4.547297297299998,4.547297297299998
24.36357908,23.921875,-0.44170408000000094,0.44170408000000094
41.2426666667,41.8125,0.5698333332999965,0.5698333332999965
23.7171280277,25.359375,1.6422469723000006,1.6422469723000006
29.1560570988,34.9375,5.781442901199998,5.781442901199998
28.5885736957,38.65625,10.0676763043,10.0676763043
42.0389660494,49.59375,7.554783950599997,7.554783950599997
32.277318641,28.953125,-3.324193641000001,3.324193641000001
25.0854238754,23.015625,-2.0697988754,2.0697988754
21.2982846959,24.0625,2.7642153040999986,2.7642153040999986
33.6700824237,37.4375,3.767417576299998,3.767417576299998
26.7577854671,28.984375,2.2265895329000003,2.2265895329000003
25.7243385251,30.71875,4.9944114749000015,4.9944114749000015
36.2435555556,31.65625,-4.587305555599997,4.587305555599997
49.2229109275,47.96875,-1.2541609275000027,1.2541609275000027
28.0550304558,29.390625,1.3355945441999992,1.3355945441999992
27.6895918367,28.5625,0.8729081633,0.8729081633
35.2824836342,35.46875,0.18626636580000167,0.18626636580000167
28.693877551,35.0625,6.368622449,6.368622449
24.4048799841,25.46875,1.063870015900001,1.063870015900001
26.4307918505,28.671875,2.2410831494999996,2.2410831494999996
49.378251821,40.0,-9.378251821,9.378251821
26.289704142,28.546875,2.2571708579999985,2.2571708579999985
20.8284695923,23.53125,2.7027804077000006,2.7027804077000006
19.4834971025,21.546875,2.0633778975000006,2.0633778975000006
25.3700155937,26.734375,1.3643594063000002,1.3643594063000002
25.5448435203,29.6875,4.142656479700001,4.142656479700001
24.2654235271,23.5,-0.7654235271000012,0.7654235271000012
29.0495867769,32.46875,3.4191632231,3.4191632231
37.7290298367,31.703125,-6.0259048367000005,6.0259048367000005
27.5624860771,29.296875,1.7343889228999991,1.7343889228999991
31.7464818315,33.125,1.3785181685000012,1.3785181685000012
29.2611862643,29.921875,0.6606887356999991,0.6606887356999991
42.6100581723,41.3125,-1.2975581723000005,1.2975581723000005
35.0126953125,34.4375,-0.5751953125,0.5751953125
29.6951331497,25.390625,-4.304508149699998,4.304508149699998
58.3544921875,52.75,-5.6044921875,5.6044921875
38.9163069994,38.65625,-0.2600569993999997,0.2600569993999997
32.0038580247,27.453125,-4.550733024700001,4.550733024700001
35.3559570312,33.1875,-2.168457031199999,2.168457031199999
36.9559611188,37.375,0.4190388812000023,0.4190388812000023
32.0945945946,33.09375,0.9991554054000034,0.9991554054000034
24.6293252595,26.28125,1.6519247405000002,1.6519247405000002
27.2893066406,25.875,-1.4143066405999996,1.4143066405999996
22.4662162162,26.921875,4.455658783800001,4.455658783800001
35.9936,31.140625,-4.852975000000001,4.852975000000001
42.9077148438,40.90625,-2.001464843800001,2.001464843800001
43.8494096681,39.125,-4.724409668100002,4.724409668100002
30.6804205515,32.46875,1.7883294485000008,1.7883294485000008
43.9016326531,30.078125,-13.823507653100002,13.823507653100002
31.4944,28.515625,-2.978774999999999,2.978774999999999
38.9669942051,34.46875,-4.498244205100001,4.498244205100001
24.0211937716,24.03125,0.010056228399999867,0.010056228399999867
42.3648648649,41.21875,-1.1461148648999995,1.1461148648999995
24.0283203125,27.609375,3.5810546875,3.5810546875
39.2430222222,36.6875,-2.555522222199997,2.555522222199997
24.3252595156,31.625,7.299740484400001,7.299740484400001
32.8480015012,32.40625,-0.4417515012000024,0.4417515012000024
34.5804398148,35.09375,0.5133101851999982,0.5133101851999982
23.2610294118,29.0,5.738970588200001,5.738970588200001
22.1403376165,21.5,-0.6403376164999983,0.6403376164999983
48.8194444444,49.3125,0.4930555556000016,0.4930555556000016
29.8341049383,28.109375,-1.7247299383000012,1.7247299383000012
26.7455278408,27.296875,0.5513471591999988,0.5513471591999988
49.9445800781,42.78125,-7.163330078100003,7.163330078100003
41.5346679688,42.0,0.4653320311999991,0.4653320311999991
39.9342838049,41.34375,1.409466195100002,1.409466195100002
32.0945945946,28.78125,-3.3133445945999966,3.3133445945999966
23.6252888049,30.328125,6.7028361951000015,6.7028361951000015
27.1129476584,27.765625,0.6526773416000005,0.6526773416000005
39.2837837838,37.78125,-1.502533783799997,1.502533783799997
28.0550304558,27.703125,-0.35190545580000077,0.35190545580000077
40.9012812434,41.6875,0.7862187566000003,0.7862187566000003
30.5020661157,34.15625,3.6541838843,3.6541838843
43.8917793965,36.0,-7.891779396499999,7.891779396499999
29.5337465565,35.90625,6.372503443500001,6.372503443500001
27.3167401806,31.8125,4.4957598194,4.4957598194
28.884837963,29.015625,0.13078703700000105,0.13078703700000105
47.000780437,44.375,-2.625780437000003,2.625780437000003
21.892733564,27.625,5.732266436,5.732266436
33.1052631579,32.0625,-1.0427631578999979,1.0427631578999979
36.972972973,33.03125,-3.9417229729999974,3.9417229729999974
36.6059171598,31.9375,-4.668417159800001,4.668417159800001
29.2611862643,26.625,-2.636186264300001,2.636186264300001
26.517950052,23.4375,-3.0804500519999998,3.0804500519999998
46.8249053241,42.96875,-3.8561553241000013,3.8561553241000013
28.940978786,29.375,0.43402121400000127,0.43402121400000127
31.8682484568,32.21875,0.35050154320000004,0.35050154320000004
23.0346565848,29.625,6.5903434151999996,6.5903434151999996
26.9552662722,29.890625,2.9353587278000006,2.9353587278000006
28.2067901235,27.0,-1.2067901234999994,1.2067901234999994
17.7189666037,26.84375,9.1247833963,9.1247833963
55.9079973268,53.71875,-2.1892473268000003,2.1892473268000003
27.3167401806,26.703125,-0.6136151806000001,0.6136151806000001
24.4048799841,26.671875,2.266995015900001,2.266995015900001
25.7446289062,21.90625,-3.838378906199999,3.838378906199999
26.936065939,23.078125,-3.857940938999999,3.857940938999999
31.4703856749,34.625,3.154614325099999,3.154614325099999
23.5650951557,35.21875,11.6536548443,11.6536548443
24.2079889807,27.65625,3.4482610192999985,3.4482610192999985
32.0044224766,26.46875,-5.5356724765999985,5.5356724765999985
23.2396694215,30.375,7.1353305785,7.1353305785
38.7431111111,31.296875,-7.446236111099999,7.446236111099999
27.8912914104,26.78125,-1.110041410400001,1.110041410400001
26.6287878788,27.53125,0.9024621211999992,0.9024621211999992
38.9473684211,38.875,-0.07236842110000197,0.07236842110000197
32.2750771605,27.078125,-5.196952160499997,5.196952160499997
29.7610052285,29.03125,-0.7297552285000002,0.7297552285000002
43.2615384615,40.59375,-2.6677884615000025,2.6677884615000025
33.3783783784,35.8125,2.4341216215999992,2.4341216215999992
33.7153061224,37.65625,3.9409438775999988,3.9409438775999988
37.7432432432,36.78125,-0.9619932431999985,0.9619932431999985
42.6100581723,41.25,-1.3600581723000005,1.3600581723000005
37.5500125976,37.34375,-0.2062625976000021,0.2062625976000021
41.7365491651,39.34375,-2.3927991651000013,2.3927991651000013
29.5546938776,35.375,5.820306122400002,5.820306122400002
19.8374092986,18.03125,-1.8061592986000008,1.8061592986000008
26.9460449219,40.90625,13.9602050781,13.9602050781
34.5389266818,31.015625,-3.5233016817999996,3.5233016817999996
24.6200554296,21.921875,-2.6981804296000007,2.6981804296000007
34.4326530612,38.8125,4.3798469388,4.3798469388
20.1332544379,25.125,4.9917455621,4.9917455621
64.8923076923,52.15625,-12.736057692299994,12.736057692299994
22.7314024995,27.109375,4.3779725005,4.3779725005
21.4104179794,25.984375,4.573957020600002,4.573957020600002
29.5628858025,31.421875,1.8589891975000015,1.8589891975000015
51.3513513514,37.15625,-14.195101351399998,14.195101351399998
32.3513513514,34.3125,1.9611486486000018,1.9611486486000018
32.7722674073,38.53125,5.758982592700001,5.758982592700001
34.2991180334,39.0625,4.763381966600001,4.763381966600001
45.6098615917,39.4375,-6.172361591700003,6.172361591700003
44.6240234375,42.25,-2.3740234375,2.3740234375
25.8398306973,32.125,6.285169302700002,6.285169302700002
21.663877551,28.375,6.711122449000001,6.711122449000001
24.5432128906,19.609375,-4.9338378905999996,4.9338378905999996
32.3537146614,36.28125,3.927535338600002,3.927535338600002
37.7271352986,41.375,3.647864701400003,3.647864701400003
29.5337465565,28.90625,-0.6274965564999988,0.6274965564999988
25.4207758054,24.953125,-0.4676508054000017,0.4676508054000017
40.1644736842,44.53125,4.366776315800003,4.366776315800003
31.6342169748,30.84375,-0.790466974800001,0.790466974800001
24.5606019887,28.640625,4.0800230113,4.0800230113
24.5112371351,26.703125,2.1918878649,2.1918878649
26.3096458008,26.734375,0.4247291992000015,0.4247291992000015
37.2926311728,31.15625,-6.1363811728,6.1363811728
33.7635135135,37.75,3.9864864864999987,3.9864864864999987
44.2199265381,42.71875,-1.5011765380999975,1.5011765380999975
29.9831382662,38.4375,8.454361733799999,8.454361733799999
39.4540816327,40.71875,1.264668367299997,1.264668367299997
19.4736842105,22.0,2.5263157895,2.5263157895
37.1957671958,29.03125,-8.164517195800002,8.164517195800002
28.3190917969,26.59375,-1.7253417969000004,1.7253417969000004
32.8870572511,32.46875,-0.41830725110000344,0.41830725110000344
27.472972973,28.71875,1.245777026999999,1.245777026999999
27.4058810425,26.96875,-0.437131042499999,0.437131042499999
25.1018693552,28.375,3.2731306447999984,3.2731306447999984
40.3466483012,39.5,-0.8466483011999983,0.8466483011999983
32.687067474,29.140625,-3.5464424740000027,3.5464424740000027
26.4438657407,27.484375,1.0405092592999985,1.0405092592999985
21.1416796614,26.765625,5.623945338599999,5.623945338599999
27.1940091252,24.984375,-2.209634125200001,2.209634125200001
28.8851351351,28.8125,-0.07263513510000053,0.07263513510000053
32.4942222222,46.4375,13.943277777799999,13.943277777799999
30.4945777778,23.828125,-6.6664527778,6.6664527778
46.0659602076,45.0625,-1.0034602075999999,1.0034602075999999
37.7290298367,33.8125,-3.9165298367000005,3.9165298367000005
30.6634527089,28.84375,-1.8197027088999995,1.8197027088999995
26.6228558699,26.4375,-0.18535586990000041,0.18535586990000041
38.2486225895,37.84375,-0.4048725895000018,0.4048725895000018
32.2806122449,31.875,-0.4056122448999986,0.4056122448999986
36.9756738988,31.90625,-5.069423898799997,5.069423898799997
34.8931720836,28.828125,-6.0650470836,6.0650470836
27.1157142857,26.78125,-0.3344642857000011,0.3344642857000011
26.5784499055,26.3125,-0.2659499055000012,0.2659499055000012
29.8565197429,35.09375,5.2372302570999985,5.2372302570999985
38.2434362529,36.21875,-2.024686252899997,2.024686252899997
32.1394675926,33.6875,1.548032407400001,1.548032407400001
34.9229226999,27.640625,-7.282297699899999,7.282297699899999
33.7926614325,33.375,-0.41766143249999743,0.41766143249999743
48.005787037,42.28125,-5.7245370369999975,5.7245370369999975
31.1476124885,36.09375,4.946137511500002,4.946137511500002
29.7549565605,29.765625,0.010668439500001625,0.010668439500001625
30.9862258953,28.4375,-2.5487258952999987,2.5487258952999987
38.0193877551,45.5,7.480612244900001,7.480612244900001
29.950295858,34.03125,4.0809541419999995,4.0809541419999995
45.1891891892,33.09375,-12.0954391892,12.0954391892
40.3466483012,36.4375,-3.9091483011999983,3.9091483011999983
36.0191579416,35.4375,-0.5816579415999996,0.5816579415999996
33.9023919753,36.1875,2.2851080247000013,2.2851080247000013
21.7057340895,22.390625,0.6848909104999983,0.6848909104999983
36.3238815375,29.640625,-6.6832565375,6.6832565375
20.9802571166,22.6875,1.7072428833999993,1.7072428833999993
27.365916955,30.90625,3.5403330450000006,3.5403330450000006
38.7689940828,40.96875,2.199755917200001,2.199755917200001
34.1668319778,31.109375,-3.057456977800001,3.057456977800001
22.1487082546,29.359375,7.210666745400001,7.210666745400001
33.9436686391,33.8125,-0.13116863909999665,0.13116863909999665
58.3544921875,51.78125,-6.5732421875,6.5732421875
22.1487082546,21.71875,-0.4299582545999989,0.4299582545999989
25.9878176854,25.703125,-0.2846926853999996,0.2846926853999996
28.2426538108,34.59375,6.3510961892,6.3510961892
22.8049307958,25.234375,2.4294442041999993,2.4294442041999993
42.9923555556,40.84375,-2.1486055555999997,2.1486055555999997
36.8021831143,35.65625,-1.1459331143,1.1459331143
43.2315016862,35.84375,-7.387751686199998,7.387751686199998
34.0789473684,29.78125,-4.2976973684000015,4.2976973684000015
53.7417355372,46.125,-7.6167355372,7.6167355372
29.950295858,32.65625,2.7059541419999995,2.7059541419999995
30.7024489796,30.296875,-0.40557397959999975,0.40557397959999975
37.1027777778,37.9375,0.8347222221999999,0.8347222221999999
37.6532434041,35.125,-2.528243404100003,2.528243404100003
32.1884030775,32.625,0.4365969225000015,0.4365969225000015
25.5924188403,23.734375,-1.8580438402999988,1.8580438402999988
27.4323621228,25.34375,-2.0886121228000007,2.0886121228000007
25.4945987654,23.453125,-2.0414737653999993,2.0414737653999993
44.1930943892,43.53125,-0.6618443891999988,0.6618443891999988
33.2781065089,33.59375,0.3156434910999977,0.3156434910999977
44.0731095679,47.40625,3.333140432100002,3.333140432100002
30.7822485207,30.671875,-0.11037352070000139,0.11037352070000139
40.6177777778,42.8125,2.1947222221999994,2.1947222221999994
35.15,33.53125,-1.6187499999999986,1.6187499999999986
31.9474270439,26.34375,-5.603677043899999,5.603677043899999
35.15,36.625,1.4750000000000014,1.4750000000000014
20.7820478366,24.421875,3.6398271633999997,3.6398271633999997
35.7277249135,38.21875,2.4910250865000023,2.4910250865000023
37.2297297297,34.0,-3.229729729699997,3.229729729699997
36.4733700643,38.9375,2.464129935700001,2.464129935700001
27.6208284024,28.3125,0.6916715975999992,0.6916715975999992
21.7871900826,24.484375,2.6971849174000013,2.6971849174000013
39.6056338028,36.21875,-3.3868838028,3.3868838028
58.2366863905,50.6875,-7.549186390499997,7.549186390499997
28.1889062152,29.203125,1.0142187848000006,1.0142187848000006
24.4097222222,27.5,3.090277777800001,3.090277777800001
41.7872295736,46.40625,4.619020426399999,4.619020426399999
34.864114263,32.84375,-2.0203642629999976,2.0203642629999976
25.9976211073,29.90625,3.9086288927000012,3.9086288927000012
25.8401596303,28.625,2.7848403696999995,2.7848403696999995
28.3627322199,24.546875,-3.8158572199,3.8158572199
34.7663176654,33.84375,-0.9225676654000026,0.9225676654000026
22.9551020408,30.390625,7.4355229592,7.4355229592
33.4472318339,29.3125,-4.134731833899998,4.134731833899998
34.6948770876,34.0,-0.6948770875999983,0.6948770875999983
41.5547006943,44.15625,2.601549305699997,2.601549305699997
30.8459183673,31.03125,0.18533163269999875,0.18533163269999875
35.2716262976,38.3125,3.040873702399999,3.040873702399999
39.7450902599,37.625,-2.120090259900003,2.120090259900003
22.1287721124,23.546875,1.4181028876,1.4181028876
24.3715820312,22.515625,-1.855957031199999,1.855957031199999
35.8201840894,34.0,-1.8201840894000014,1.8201840894000014
29.598351526,28.625,-0.9733515259999983,0.9733515259999983
44.7040863177,43.03125,-1.6728363177000034,1.6728363177000034
42.2408267906,45.71875,3.4779232093999966,3.4779232093999966
50.853587963,51.0625,0.2089120369999975,0.2089120369999975
50.5012244898,36.4375,-14.063724489800002,14.063724489800002
39.7450902599,39.6875,-0.057590259900003105,0.057590259900003105
30.1755983351,33.84375,3.6681516649000017,3.6681516649000017
23.6252888049,25.171875,1.5465861951000015,1.5465861951000015
28.3455112497,25.53125,-2.8142612496999995,2.8142612496999995
30.8108108108,32.78125,1.9704391892000004,1.9704391892000004
27.2743342516,24.671875,-2.602459251599999,2.602459251599999
31.0900104058,32.09375,1.003739594199999,1.003739594199999
24.5307621671,25.71875,1.1879878328999993,1.1879878328999993
25.0337837838,29.984375,4.950591216199999,4.950591216199999
18.3072916667,18.125,-0.1822916666999994,0.1822916666999994
44.6976643599,45.59375,0.8960856400999972,0.8960856400999972
25.9569230769,22.859375,-3.097548076900001,3.097548076900001
34.8267967724,36.71875,1.8919532275999984,1.8919532275999984
27.9765306122,30.640625,2.6640943877999987,2.6640943877999987
45.7739970594,44.59375,-1.1802470594000027,1.1802470594000027
26.037037037,28.296875,2.259837962999999,2.259837962999999
31.5632653061,32.125,0.5617346939000001,0.5617346939000001
28.4780092593,28.8125,0.3344907407000015,0.3344907407000015
24.7813581315,25.421875,0.6405168685000007,0.6405168685000007
41.3815789474,40.4375,-0.9440789474000013,0.9440789474000013
34.4531075963,25.4375,-9.0156075963,9.0156075963
30.5502929688,28.140625,-2.409667968800001,2.409667968800001
31.8215400624,29.03125,-2.7902900624000004,2.7902900624000004
42.4924444444,43.75,1.2575555555999998,1.2575555555999998
36.7723076923,36.375,-0.3973076922999965,0.3973076922999965
26.6057525952,26.1875,-0.41825259519999847,0.41825259519999847
47.8903546713,39.71875,-8.171604671300003,8.171604671300003
45.4154600134,47.1875,1.7720399865999994,1.7720399865999994
30.8459183673,30.828125,-0.01779336730000125,0.01779336730000125
27.5624860771,27.828125,0.26563892289999913,0.26563892289999913
27.3848684211,28.015625,0.6307565789000016,0.6307565789000016
32.6125443787,32.9375,0.3249556212999991,0.3249556212999991
31.2814201183,34.625,3.3435798816999984,3.3435798816999984
39.1512586322,33.9375,-5.213758632199998,5.213758632199998
24.3897959184,22.9375,-1.4522959184000008,1.4522959184000008
36.9145137576,37.78125,0.8667362424000018,0.8667362424000018
46.0693131695,37.6875,-8.381813169499999,8.381813169499999
28.3467741935,27.515625,-0.8311491934999999,0.8311491934999999
22.8049307958,25.90625,3.1013192041999993,3.1013192041999993
29.7839053254,29.90625,0.12234467460000076,0.12234467460000076
24.4097222222,22.4375,-1.9722222221999992,1.9722222221999992
30.1285714286,25.34375,-4.784821428600001,4.784821428600001
27.0214240706,29.875,2.8535759294000016,2.8535759294000016
25.8455882353,27.0,1.1544117647000007,1.1544117647000007
29.7549565605,26.390625,-3.3643315604999984,3.3643315604999984
29.8565197429,27.359375,-2.4971447429000015,2.4971447429000015
20.6595918367,22.5,1.8404081633000011,1.8404081633000011
26.1530407663,27.296875,1.1438342337000016,1.1438342337000016
33.7153061224,32.5625,-1.1528061224000012,1.1528061224000012
39.0482266842,39.34375,0.295523315799997,0.295523315799997
29.088636841,28.828125,-0.2605118409999996,0.2605118409999996
36.629026956,37.34375,0.714723044000003,0.714723044000003
38.0082179931,42.09375,4.085532006900003,4.085532006900003
36.5764828304,36.1875,-0.38898283040000337,0.38898283040000337
25.8398306973,32.28125,6.441419302700002,6.441419302700002
37.8759183673,33.71875,-4.157168367300002,4.157168367300002
22.0305873522,24.953125,2.9225376477999987,2.9225376477999987
34.6097126309,35.46875,0.8590373691000011,0.8590373691000011
40.8481445312,40.34375,-0.5043945311999991,0.5043945311999991
28.8674866098,31.796875,2.9293883901999997,2.9293883901999997
27.8912914104,31.90625,4.014958589599999,4.014958589599999
43.9287839714,39.0,-4.9287839714000015,4.9287839714000015
34.698117539,35.71875,1.0206324609999982,1.0206324609999982
25.0647401013,27.921875,2.8571348987,2.8571348987
25.8455882353,26.484375,0.6387867647000007,0.6387867647000007
22.4836425781,22.171875,-0.31176757809999955,0.31176757809999955
23.3801965231,24.3125,0.9323034768999996,0.9323034768999996
45.462804999,40.65625,-4.806554998999999,4.806554998999999
24.8720083247,25.234375,0.3623666752999988,0.3623666752999988
21.6157508431,24.25,2.634249156900001,2.634249156900001
24.6257988166,32.09375,7.4679511834,7.4679511834
23.5953786473,29.796875,6.201496352700001,6.201496352700001
42.2631952663,38.53125,-3.731945266300002,3.731945266300002
33.2512765386,33.90625,0.6549734613999973,0.6549734613999973
28.693877551,30.015625,1.321747449,1.321747449
30.5589795918,31.890625,1.3316454082,1.3316454082
24.4429327286,34.5,10.057067271400001,10.057067271400001
48.1413966049,44.34375,-3.7976466049000024,3.7976466049000024
28.9719313878,32.0625,3.0905686121999985,3.0905686121999985
29.5316110061,31.328125,1.7965139938999997,1.7965139938999997
40.8951022706,44.59375,3.698647729400001,3.698647729400001
