y_true,raw,cal,bin,bias_raw,bias_cal
49.378251821,40.0,39.88851528003937,Severe,-9.378251821,-9.489736540960628
24.3715820312,28.53125,28.47211165432598,Normal,4.159667968800001,4.100529623125979
26.5418367347,24.34375,24.30372449943335,Overweight,-2.1980867346999986,-2.238112235266648
21.2547241119,20.109375,20.088676294299386,Normal,-1.1453491118999999,-1.1660478176006137
38.211628425,36.125,36.03120179342231,Obese II,-2.0866284250000007,-2.1804266315776886
32.2806122449,31.875,31.80059990487457,Obese I,-0.4056122448999986,-0.4800123400254286
36.9756738988,43.4375,43.31032563107064,Obese II,6.461826101200003,6.334651732270643
31.4703856749,24.953125,24.91031815257071,Obese I,-6.517260674900001,-6.560067522329291
38.7431111111,31.296875,31.22511361856477,Obese II,-7.446236111099999,-7.51799749253523
25.7658179012,30.0,29.934157895221155,Overweight,4.234182098800002,4.1683399940211565
29.2611862643,29.921875,29.856389478152263,Overweight,0.6606887356999991,0.5952032138522618
24.1413023081,26.484375,26.434579127121,Normal,2.3430726919000016,2.2932768190210027
44.6756756757,46.25,46.10998864555076,Severe,1.574324324300001,1.4343129698507582
26.1891891892,30.765625,30.6962883824963,Overweight,4.5764358108,4.507099193296298
43.2615384615,35.78125,35.68902075831919,Severe,-7.4802884615000025,-7.572517703180814
26.3839369488,29.25,29.18758109135979,Overweight,2.866063051200001,2.80364414255979
29.285855981,30.265625,30.19857051325539,Overweight,0.979769018999999,0.9127145322553893
26.517950052,24.9375,24.894764469156932,Overweight,-1.5804500519999998,-1.6231855828430675
27.4357208448,25.828125,25.781324423742305,Overweight,-1.6075958447999987,-1.6543964210576938
23.6724489796,26.328125,26.279042292983217,Normal,2.6556760204000014,2.606593313383218
26.636183297,27.671875,27.616659066568165,Overweight,1.0356917030000012,0.9804757695681658
31.1150295858,29.625,29.560869493290472,Obese I,-1.4900295857999986,-1.5541600925095267
23.1081081081,26.875,26.823421212465462,Normal,3.7668918918999985,3.7153131043654604
20.3156314506,20.625,20.601947846954076,Normal,0.30936854939999847,0.28631639635407424
33.5075999249,34.125,34.04033031645867,Obese I,0.6174000751000008,0.5327303915586725
30.1285714286,30.515625,30.447429447875844,Obese I,0.3870535713999992,0.3188580192758437
36.7961432507,39.90625,39.795193179556705,Obese II,3.1101067493000016,2.9990499288567065
33.744,34.375,34.28918925107912,Obese I,0.6310000000000002,0.5451892510791225
36.3101536911,34.9375,34.84912185397515,Obese II,-1.3726536910999982,-1.4610318371248496
24.4048799841,27.015625,26.96340436318947,Normal,2.610745015900001,2.5585243790894694
21.0194830247,16.65625,16.651312259854343,Normal,-4.363233024700001,-4.368170764845658
43.9375,44.75,44.616835037828025,Severe,0.8125,0.6793350378280252
21.924704834,23.453125,23.417164544847978,Normal,1.528420166,1.492459710847978
33.9023919753,31.40625,31.333989402461217,Obese I,-2.4961419752999987,-2.5684025728387816
41.0896990741,35.78125,35.68902075831919,Severe,-5.308449074099997,-5.400678315780809
85.9870605469,69.9375,69.6893727008389,Severe,-16.049560546899997,-16.297687846061095
35.2584876543,35.0,34.91133658763027,Obese II,-0.25848765429999787,-0.3471510666697313
61.5644970414,58.1875,57.99300277367751,Severe,-3.376997041400003,-3.5714942677224926
28.7492283951,32.90625,32.82714301018395,Overweight,4.157021604899999,4.077914615083952
46.5116952551,44.09375,43.96358033444933,Severe,-2.417945255100001,-2.5481149206506686
24.6689810471,28.125,28.06771588556774,Normal,3.456018952899999,3.398734838467739
41.9605142332,40.21875,40.10626684783227,Severe,-1.7417642332000014,-1.854247385367728
30.8459183673,32.59375,32.51606934190838,Obese I,1.7478316326999987,1.6701509746083758
25.9976211073,29.90625,29.840835794738485,Overweight,3.9086288927000012,3.8432146874384863
28.8153263533,28.875,28.814292689429106,Overweight,0.05967364669999853,-0.0010336638708956514
49.3305858766,50.78125,50.620556835546516,Severe,1.4506641234000028,1.289970958946519
43.8494096681,43.71875,43.590291932518646,Severe,-0.13065966810000162,-0.25911773558135565
34.4326530612,34.40625,34.320296617906685,Obese I,-0.02640306119999991,-0.11235644329331507
32.7614784206,32.59375,32.51606934190838,Obese I,-0.1677284205999996,-0.24540907869162254
26.289704142,28.71875,28.65875585529132,Overweight,2.4290458579999985,2.36905171329132
36.5878378378,44.3125,44.18133190224223,Obese II,7.724662162199998,7.5934940644422255
23.7316743827,26.125,26.076844408604096,Normal,2.3933256173000004,2.345170025904096
44.1809210526,42.96875,42.84371512865728,Severe,-1.2121710525999987,-1.3372059239427188
53.6907359651,46.65625,46.514384414309,Severe,-7.0344859650999965,-7.176351550790997
38.6487268519,42.40625,42.28378252576126,Obese II,3.757523148099999,3.6350556738612596
24.4097222222,25.578125,25.53246548912185,Normal,1.1684027778000008,1.1227432669218516
45.9970703125,33.46875,33.38707561307997,Severe,-12.5283203125,-12.609994699420028
25.7658179012,30.578125,30.50964418153096,Overweight,4.812307098800002,4.7438262803309605
27.4609375,30.21875,30.151909463014054,Overweight,2.7578125,2.6909719630140536
37.7418133215,38.75,38.6442206069371,Obese II,1.008186678500003,0.9024072854370999
27.0435353725,23.953125,23.91488241408889,Overweight,-3.090410372499999,-3.1286529584111094
32.6819058642,31.921875,31.847260955115907,Obese I,-0.7600308641999973,-0.8346449090840906
43.9375,30.453125,30.38521471422073,Severe,-13.484375,-13.55228528577927
34.4938666667,24.1875,24.148187665295566,Obese I,-10.3063666667,-10.345679001404434
44.7040863177,41.6875,41.56831308872745,Severe,-3.0165863177000034,-3.1357732289725533
20.2020494542,22.328125,22.29729933905593,Normal,2.126075545799999,2.095249884855928
33.744,38.96875,38.86197217472999,Obese I,5.22475,5.117972174729992
43.2315016862,35.84375,35.7512354919743,Severe,-7.387751686199998,-7.480266194225699
43.0408163265,47.90625,47.75867908741128,Severe,4.8654336735,4.717862760911281
37.2297297297,34.0,33.91590084914844,Obese II,-3.229729729699997,-3.3138288805515543
24.7456,27.5,27.4455685490166,Normal,2.7544000000000004,2.6999685490165994
40.6177777778,42.8125,42.688178294519496,Severe,2.1947222221999994,2.070400516719495
38.3388157895,42.0625,41.94160149065813,Obese II,3.7236842104999965,3.602785701158126
38.0082179931,42.09375,41.972708857485685,Obese II,4.085532006900003,3.964490864385688
33.8332466181,35.3125,35.222410255905835,Obese I,1.4792533819000013,1.3891636378058365
31.7517089844,29.734375,29.66974527718692,Obese I,-2.0173339844000004,-2.081963707213081
26.4674012856,34.84375,34.75579975349248,Overweight,8.376348714399999,8.288398467892481
30.0681666295,27.859375,27.803303267533504,Obese I,-2.2087916294999985,-2.264863361966494
28.7448888889,27.3125,27.25892434805126,Overweight,-1.4323888889000003,-1.485964540848741
19.8374092986,18.03125,18.02003640026685,Normal,-1.8061592986000008,-1.8173728983331507
24.9585798817,28.140625,28.083269568981517,Normal,3.1820451182999996,3.124689687281517
28.9719313878,26.984375,26.93229699636191,Overweight,-1.9875563878000015,-2.039634391438092
23.9115646259,22.453125,22.421728806366154,Normal,-1.4584396258999988,-1.4898358195338446
30.6158579882,28.53125,28.47211165432598,Obese I,-2.0846079881999984,-2.14374633387402
23.0103154136,25.5,25.454697072052955,Normal,2.4896845863999992,2.4443816584529543
24.3897959184,27.890625,27.834410634361063,Normal,3.500829081599999,3.4446147159610625
36.4878892734,46.71875,46.57659914796412,Obese II,10.2308607266,10.088709874564117
28.2426538108,29.703125,29.638637910359364,Overweight,1.4604711891999997,1.3959840995593638
30.2620511803,29.453125,29.38977897573891,Obese I,-0.8089261802999985,-0.8722722045610887
30.9486390533,27.75,27.694427483637057,Obese I,-3.198639053299999,-3.2542115696629423
24.2732219929,28.046875,27.989947468498848,Normal,3.7736530070999983,3.716725475598846
40.6828703704,33.125,33.04489457797685,Severe,-7.557870370400003,-7.6379757924231555
53.2055664062,38.65625,38.55089850645442,Severe,-14.549316406199999,-14.654667899745576
22.8488284203,22.34375,22.312853022469707,Normal,-0.5050784202999985,-0.5359753978302919
25.8244897959,25.6875,25.6413412730183,Overweight,-0.13698979589999993,-0.18314852288170158
25.8401596303,28.625,28.56543375480865,Overweight,2.7848403696999995,2.725274124508651
21.4366349481,24.765625,24.72367395160537,Normal,3.3289900519,3.2870390035053703
37.9928692062,37.65625,37.55546276797261,Obese II,-0.3366192061999982,-0.43740643822739145
38.7702702703,33.125,33.04489457797685,Obese II,-5.645270270300003,-5.725375692323155
26.3096458008,24.28125,24.241509765778236,Overweight,-2.0283958007999985,-2.0681360350217624
49.3250126497,45.96875,45.83002234410275,Severe,-3.3562626496999997,-3.4949903055972484
36.6191976476,41.28125,41.16391731996921,Obese II,4.6620523524000035,4.544719672369212
23.7139483893,25.984375,25.93686125788009,Normal,2.2704266106999995,2.2229128685800887
24.273780352,24.09375,24.054865564812896,Normal,-0.18003035199999928,-0.2189147871871029
39.9337278107,40.0625,39.95073001369449,Obese II,0.12877218930000112,0.01700220299449029
51.2098462909,45.3125,45.17676764072405,Severe,-5.897346290900003,-6.033078650175952
27.1129476584,27.765625,27.709981167050834,Overweight,0.6526773416000005,0.5970335086508349
22.1287721124,23.546875,23.510486645330648,Normal,1.4181028876,1.3817145329306477
31.2368164062,29.21875,29.156473724532233,Obese I,-2.018066406199999,-2.0803426816677657
27.4323621228,28.640625,28.58098743822243,Overweight,1.2082628771999993,1.1486253154224286
29.8138487521,34.03125,33.947008215976,Overweight,4.2174012479,4.133159463875998
21.9458896982,27.359375,27.305585398292592,Normal,5.4134853018000015,5.359695700092594
38.0082179931,36.25,36.15563126073254,Obese II,-1.758217993099997,-1.852586732367456
35.8201840894,34.0,33.91590084914844,Obese II,-1.8201840894000014,-1.9042832402515586
45.3669333333,44.4375,44.30576136955246,Severe,-0.9294333332999969,-1.0611719637475403
23.7075976989,27.421875,27.367800131947707,Normal,3.714277301100001,3.660202433047708
30.4065743945,32.5625,32.48496197508082,Obese I,2.1559256054999985,2.07838758058082
23.7747138398,29.625,29.560869493290472,Normal,5.8502861602,5.7861556534904715
26.289704142,24.40625,24.365939233088465,Overweight,-1.8834541420000015,-1.9237649089115365
32.573847182,33.46875,33.38707561307997,Obese I,0.8949028179999985,0.8132284310799704
31.7931588613,34.96875,34.880229220802704,Obese I,3.1755911386999998,3.087070359502704
27.1201777778,29.671875,29.60753054353181,Overweight,2.5516972222000014,2.48735276573181
23.0259511212,25.953125,25.905753891052534,Normal,2.9271738788000015,2.8798027698525352
21.6254882812,25.75,25.703556006673413,Normal,4.124511718800001,4.078067725473414
33.6395196097,33.75,33.667041914527985,Obese I,0.11048039029999757,0.02752230482798268
29.1772460938,28.53125,28.47211165432598,Overweight,-0.6459960938000009,-0.7051344394740227
26.3839369488,27.015625,26.96340436318947,Overweight,0.6316880512000012,0.5794674143894696
40.1644736842,36.0,35.90677232611208,Severe,-4.164473684199997,-4.257701358087914
30.9944888889,33.0,32.92046511066662,Obese I,2.005511111099999,1.9259762217666179
34.7663176654,33.84375,33.76036401501066,Obese I,-0.9225676654000026,-1.005953650389344
32.1040320784,31.0,30.92959363370298,Obese I,-1.104032078400003,-1.1744384446970244
23.6473602139,20.34375,20.321981545506063,Normal,-3.3036102139000008,-3.325378668393938
20.8947222222,23.53125,23.49493296191687,Normal,2.6365277778000014,2.6002107397168714
33.7667824074,34.25,34.1647597837689,Obese I,0.4832175925999991,0.3979773763688996
22.8116326531,25.546875,25.50135812229429,Normal,2.7352423469000016,2.6897254691942933
29.285855981,33.09375,33.01378721114929,Overweight,3.807894018999999,3.7279312301492915
33.9436686391,33.8125,33.7292566481831,Obese I,-0.13116863909999665,-0.21441199091689356
23.1089965398,25.46875,25.4235897052254,Normal,2.3597534602000003,2.3145931654254
50.6269463668,53.375,53.20246828223374,Severe,2.7480536332000014,2.5755219154337397
42.8738975418,46.0,45.86112971093031,Severe,3.126102458200002,2.9872321691303085
27.2880473373,31.265625,31.19400625173721,Overweight,3.9775776627,3.9059589144372104
27.9864864865,26.421875,26.372364393465887,Overweight,-1.5646114864999987,-1.614122093034112
28.4780092593,30.265625,30.19857051325539,Overweight,1.7876157407000015,1.7205612539553918
20.9802571166,25.625,25.579126539363184,Normal,4.644742883399999,4.598869422763183
29.8436818092,30.203125,30.136355779600276,Overweight,0.3594431908000004,0.2926739704002763
25.9679591837,24.46875,24.42815396674358,Overweight,-1.4992091836999997,-1.5398052169564203
29.8341049383,27.0,26.94785067977569,Overweight,-2.834104938300001,-2.8862542585243105
46.1718896603,40.40625,40.29291104879761,Severe,-5.765639660300003,-5.87897861150239
25.8218549128,24.859375,24.81699605208804,Overweight,-0.9624799127999992,-1.004858860711959
23.7316743827,25.375,25.33026760474273,Normal,1.6433256173000004,1.5985932220427301
27.6120562907,24.9375,24.894764469156932,Overweight,-2.6745562907,-2.7172918215430677
29.7566137566,26.53125,26.481240177362334,Overweight,-3.2253637566,-3.275373579237666
49.3379620942,49.15625,49.002973760513555,Severe,-0.18171209420000167,-0.33498833368644654
23.8672839506,20.5,20.477518379643847,Normal,-3.367283950600001,-3.389765570956154
34.2139577594,33.625,33.542612447217756,Obese I,-0.5889577594000031,-0.6713453121822468
36.8409029831,31.71875,31.645063070736786,Obese II,-5.122152983100001,-5.1958399123632155
27.5973401698,27.984375,27.927732734843733,Overweight,0.38703483020000107,0.33039256504373427
31.8693333333,32.96875,32.889357743839064,Obese I,1.0994166667000016,1.0200244105390652
34.9675605536,29.28125,29.218688458187344,Obese I,-5.686310553600002,-5.748872095412658
42.9077148438,40.90625,40.79062891803852,Severe,-2.001464843800001,-2.1170859257614794
36.1459936198,33.1875,33.10710931163196,Obese II,-2.9584936198000023,-3.0388843081680434
35.9892102847,36.46875,36.37338282852544,Obese II,0.4795397152999996,0.38417254382544286
31.4708044983,34.03125,33.947008215976,Obese I,2.5604455016999985,2.476203717675997
23.0346565848,29.625,29.560869493290472,Normal,6.5903434151999996,6.526212908490471
26.6388067724,29.234375,29.17202740794601,Overweight,2.595568227600001,2.5332206355460123
35.4791883455,38.65625,38.55089850645442,Obese II,3.177061654500001,3.0717101609544244
20.9709755442,23.171875,23.137198243399965,Normal,2.2008994557999983,2.166222699199963
30.6945867677,28.25,28.192145352877965,Obese I,-2.444586767699999,-2.5024414148220337
41.7062988281,42.90625,42.78150039500217,Severe,1.199951171899997,1.075201566902166
36.2586788336,39.96875,39.857407913211816,Obese II,3.710071166399999,3.5987290796118145
29.8565197429,35.09375,35.00465868811293,Overweight,5.2372302570999985,5.148138945212931
22.8475,27.578125,27.52333696608549,Normal,4.730625,4.675836966085491
23.7075976989,26.734375,26.683438061741455,Normal,3.026777301100001,2.9758403628414563
37.9321563182,38.59375,38.48868377279931,Obese II,0.6615936817999994,0.556527454599312
24.9585798817,23.25,23.214966660468857,Normal,-1.7085798817000004,-1.7436132212311435
37.9706790123,38.4375,38.33314693866153,Obese II,0.4668209876999967,0.3624679263615249
30.6634527089,36.5625,36.46670492900811,Obese I,5.8990472911000005,5.80325222010811
34.9229226999,33.96875,33.88479348232089,Obese I,-0.9541726998999991,-1.0381292175791117
25.3971854652,25.890625,25.84353915739742,Overweight,0.49343953480000025,0.4463536921974196
41.1965973535,33.5,33.418182979907535,Severe,-7.696597353500003,-7.778414373592469
27.0665972945,25.046875,25.00364025305338,Overweight,-2.0197222944999993,-2.0629570414466194
29.6175147929,26.625,26.574562277845008,Overweight,-2.9925147928999998,-3.042952515054992
34.2073961938,28.171875,28.114376935809073,Obese I,-6.035521193800001,-6.093019257990928
23.6252888049,23.296875,23.261627710710194,Normal,-0.3284138048999985,-0.36366109418980486
29.6175147929,28.828125,28.76763163918777,Overweight,-0.7893897928999998,-0.8498831537122307
32.277318641,30.953125,30.882932583461642,Obese I,-1.3241936410000008,-1.3943860575383589
29.9407894737,27.578125,27.52333696608549,Overweight,-2.3626644737000007,-2.4174525076145095
29.527027027,30.3125,30.245231563496723,Overweight,0.785472973000001,0.7182045364967244
23.6252888049,25.5,25.454697072052955,Normal,1.8747111951000015,1.8294082671529566
31.8941398866,31.4375,31.365096769288773,Obese I,-0.45663988660000143,-0.5290431173112289
26.9116156877,30.34375,30.276338930324282,Overweight,3.4321343123000005,3.364723242624283
34.9229226999,29.640625,29.57642317670425,Obese I,-5.282297699899999,-5.3464995231957495
30.8108108108,32.78125,32.702713542873724,Obese I,1.9704391892000004,1.8919027320737243
38.3682334596,39.28125,39.17304584300557,Obese II,0.913016540400001,0.8048123834055687
20.466035503,29.390625,29.327564242083795,Normal,8.924589497,8.861528739083795
22.9569636678,25.25,25.2058381374325,Normal,2.2930363322,2.2488744696325007
33.084251607,32.25,32.17388830680525,Obese I,-0.8342516069999988,-0.9103633001947458
36.6145833333,33.875,33.791471381838214,Obese II,-2.739583333299997,-2.823111951461783
38.6169433594,35.375,35.284624989560946,Obese II,-3.241943359399997,-3.332318369839051
42.2408267906,43.78125,43.652506666173764,Severe,1.5404232093999966,1.4116798755737605
22.044766436,24.265625,24.22595608236446,Normal,2.2208585640000003,2.1811896463644587
38.3910943079,40.875,40.759521551210966,Obese II,2.4839056921000022,2.3684272433109683
20.8284695923,23.53125,23.49493296191687,Normal,2.7027804077000006,2.6664633696168707
40.9320710059,34.5625,34.47583345204447,Severe,-6.369571005899999,-6.45623755385553
24.3715820312,22.515625,22.48394354002127,Normal,-1.855957031199999,-1.8876384911787305
24.4429327286,28.953125,28.892061106497998,Normal,4.510192271400001,4.449128377897999
58.5717119619,50.40625,50.24726843361583,Severe,-8.1654619619,-8.32444352828417
33.1191111111,33.84375,33.76036401501066,Obese I,0.724638888900003,0.6412529039106616
27.8912914104,26.109375,26.061290725190318,Overweight,-1.781916410400001,-1.8300006852096828
31.3210069058,38.96875,38.86197217472999,Obese I,7.647743094199999,7.540965268929991
44.7040863177,39.21875,39.11083110935045,Severe,-5.485336317700003,-5.593255208349554
19.8888393852,26.4375,26.387918076879664,Normal,6.548660614799999,6.499078691679664
44.3813131313,44.0,43.87025823396666,Severe,-0.3813131312999971,-0.511054897333338
38.3505256893,40.65625,40.54176998341807,Obese II,2.3057243107000005,2.1912442941180714
40.2665088757,41.90625,41.786064656520345,Severe,1.6397411243000022,1.5195557808203475
29.8696888889,31.421875,31.349543085874995,Overweight,1.5521861110999993,1.479854196974994
27.7999614198,32.28125,32.20499567363281,Overweight,4.481288580200001,4.4050342538328096
30.5502929688,25.40625,25.361374971570285,Obese I,-5.144042968800001,-5.188917997229716
38.7431111111,34.6875,34.6002629193547,Obese II,-4.055611111099999,-4.142848191745301
33.4472318339,30.671875,30.60296628201363,Obese I,-2.7753568338999983,-2.8442655518863695
39.9337278107,36.0,35.90677232611208,Obese II,-3.933727810699999,-4.026955484587916
31.7094594595,27.171875,27.118941197327253,Obese I,-4.5375844595,-4.590518262172747
43.0067567568,35.4375,35.346839723216064,Severe,-7.5692567568000015,-7.6599170335839375
53.0836734694,43.9375,43.80804350031155,Severe,-9.146173469399997,-9.275629969088449
40.3106490233,38.3125,38.2087174713513,Severe,-1.9981490233000017,-2.1019315519487023
28.8851351351,28.8125,28.75207795577399,Overweight,-0.07263513510000053,-0.13305717932600913
33.2781065089,30.40625,30.338553663979397,Obese I,-2.8718565089000023,-2.9395528449206054
40.6059651334,31.5,31.427311502943887,Severe,-9.105965133399998,-9.178653630456111
27.7999614198,33.4375,33.35596824625242,Overweight,5.637538580200001,5.556006826452418
38.7702702703,34.375,34.28918925107912,Obese II,-4.395270270300003,-4.4810810192208805
18.4572568788,25.5625,25.51691180570807,Under,7.105243121200001,7.05965492690807
36.2107180021,35.75,35.65791339149163,Obese II,-0.4607180021000019,-0.5528046106083693
33.6395196097,31.5625,31.489526236599,Obese I,-2.0770196097000024,-2.149993373101001
26.1530407663,27.296875,27.24337066463748,Overweight,1.1438342337000016,1.0903298983374832
24.2463265306,26.75,26.698991745155233,Normal,2.503673469399999,2.452665214555232
42.5342194009,39.125,39.017509008867776,Severe,-3.4092194008999996,-3.5167103920322234
21.6307692308,21.671875,21.644044635677233,Normal,0.04110576920000142,0.01327540487723411
21.1599032518,25.53125,25.485804438880514,Normal,4.371346748200001,4.325901187080515
29.1285364224,28.3125,28.25436008653308,Overweight,-0.8160364223999999,-0.8741763358669203
28.1889062152,27.96875,27.912179051429955,Overweight,-0.2201562151999994,-0.2767271637700439
21.5204081633,25.921875,25.874646524224975,Normal,4.401466836699999,4.354238360924974
37.7290298367,31.703125,31.629509387323008,Obese II,-6.0259048367000005,-6.099520449376993
31.5632653061,32.125,32.049458839495024,Obese I,0.5617346939000001,0.48619353339502425
30.6158579882,33.5,33.418182979907535,Obese I,2.8841420118000016,2.802324991707536
22.8869985297,27.296875,27.24337066463748,Normal,4.409876470299999,4.35637213493748
51.6911764706,44.84375,44.7101571383107,Severe,-6.8474264705999985,-6.9810193322893
35.2824836342,35.46875,35.37794709004362,Obese II,0.18626636580000167,0.09546345584362115
26.8506944444,24.28125,24.241509765778236,Overweight,-2.5694444443999984,-2.6091846786217623
28.4301470588,26.578125,26.52790122760367,Overweight,-1.8520220587999994,-1.9022458311963284
26.5784499055,29.328125,29.26534950842868,Overweight,2.749675094499999,2.68689960292868
